T
F
F
F
    3.234936     3.825166     0.045699
    4.036140     4.195920     7.311954
    4.941476     2.994223    15.831545
    3.576287     3.977301    22.831545
    3.852668     4.067589    30.574525
    3.653517    11.921760    37.733176
    4.031894    11.306897     7.268643
    3.787198    10.662808    15.119908
    3.365754    10.864412    21.988345
    4.398658    11.324399    30.289705
    3.300079    18.965860    37.395868
    3.922448    19.022537     7.585112
    3.962523    18.452318    14.970819
    3.632422    18.813532    22.357222
    3.994525    18.316222    30.130685
    3.685540    26.876696    37.847877
    4.016781    26.443408     8.035007
    3.686017    27.093703    15.838232
    4.085557    26.015829    23.224292
    3.933610    26.700928    30.691582
    3.172611    34.413743    37.688046
    3.942611    33.683864     8.028469
    4.412081    33.966457    15.387720
    3.470326    33.543651    23.077630
    3.947883    34.123363    30.374069
   11.831462     3.304177     0.002395
   10.991813     3.546934     7.495237
   11.721591     3.763384    14.666539
   11.345529     3.581623    23.095785
   11.246138     3.503612    30.124729
   11.404494    11.014404    37.751033
   11.004729    11.251264     6.944318
   11.416091    10.980974    14.860265
   11.318520    11.039771    22.440613
   11.404397    10.840727    29.889815
   10.607612    19.089278    37.490509
   10.649196    18.614972     7.240790
   11.399710    18.428518    14.904794
   10.904810    18.553399    22.555687
   10.904331    19.357050    30.020197
   11.606458    26.424113    37.546279
   11.208359    26.903394     7.609308
   11.607274    26.776733    15.166324
   11.512065    26.988764    22.790136
   11.827566    26.250399    30.441366
   11.563178    34.204144     0.469818
   11.244236    33.648981     7.285084
   11.626493    33.489328    15.294859
   11.581751    34.170822    22.843072
   11.590786    34.104006    30.142714
   19.155386     3.097281     0.231613
   19.083894     3.361398     7.156117
   18.738628     3.407694    14.811537
   18.270874     4.536830    22.517420
   19.107051     3.997573    30.376165
   19.296757    11.055692     0.237350
   19.080386    11.539939     7.261233
   19.364908    10.662813    14.796813
   18.958021    11.785220    22.512792
   19.940481    11.729553    30.703778
   18.217736    18.713465    37.652520
   18.291030    18.030353     6.769916
   18.997181    18.411303    14.564408
   18.902271    18.230808    22.786600
   19.089038    19.509836    30.981563
   18.936282    26.611172     0.270657
   19.497453    26.520997     7.585399
   18.441426    26.643583    15.243410
   19.178051    26.565740    22.514932
   18.955184    26.474968    30.312094
   19.414548    34.189536     0.396066
   19.092763    33.375358     7.887561
   18.575961    34.487173    15.237141
   19.164409    34.443766    23.302154
   19.123254    34.143744    30.388773
   26.689189     4.843228     0.590833
   26.530605     3.809950     7.818523
   27.022631     4.190149    15.398568
   25.760008     4.171360    22.654479
   26.572587     4.057621    29.912564
   26.283705    11.315237     0.380137
   25.982404    11.728568     7.516834
   26.575037    11.411777    15.235891
   27.042507    11.798254    22.642672
   26.218985    12.216535    31.062112
   27.242492    19.292379     0.169957
   26.374757    19.430761     7.423740
   25.876805    18.880616    14.695769
   26.367137    18.587720    22.944146
   26.508347    19.034995    30.504821
   26.283697    26.796370     0.522393
