T
F
F
F
    4.096513     3.835288    38.398937
    4.022688     3.947660     8.520394
    3.827512     3.458773    15.397835
    3.647011     3.658263    23.614955
    3.577803     4.576714    31.464026
    3.370722    12.009403     0.704486
    3.556390    10.844714     8.069002
    3.043299    11.590095    15.546841
    3.249680    11.545051    22.940724
    3.870239    10.990551    31.035753
    3.517294    20.329348     0.122074
    3.067882    18.934842     8.254902
    4.580360    19.132718    16.145957
    3.470610    18.979684    23.451778
    3.589685    19.071655    31.222231
    4.361928    27.521837     1.495534
    3.613085    27.415276     8.297199
    3.071249    27.268284    15.521935
    3.791869    25.775138    23.233761
    4.771196    27.669052    30.848692
    2.943199    34.913341     0.222450
    4.088160    35.873149     7.875606
    4.393896    34.357358    15.504376
    3.811254    34.599655    23.104318
    3.461402    33.357211    30.928524
   10.844191     3.963595     0.038739
   11.828327     4.519071     6.981250
   11.137486     4.518425    15.046372
   11.377465     4.456945    22.713743
   11.128557     4.513052    31.327804
   11.505843    11.798418     0.229301
   11.480945    11.851893     7.768610
   11.238666    11.343055    15.678814
   11.901555    11.030549    23.055475
   11.663729    11.106041    31.056726
   12.043303    19.140251    38.401294
   11.808298    19.045859     7.430733
   11.028780    19.140391    15.663466
   11.394482    18.818048    23.496339
   10.963999    18.272229    31.409127
   11.153758    25.839062     0.236577
   12.061972    26.752157     8.150807
   11.742319    27.142180    15.454701
   11.462044    26.604547    22.674396
   12.013555    27.273972    31.046279
   12.144302    34.860080    38.123531
   11.538645    35.558811     8.410271
   12.147567    34.652376    15.514712
   11.212068    35.538190    23.484426
   11.627750    34.259236    31.242719
   19.335480     3.289876     0.282941
   19.491852     3.905680     7.685726
   19.032101     3.626146    15.349233
   19.383903     4.402187    22.963185
   18.742446     3.596450    30.607222
   19.652397    11.192944    38.420849
   18.947661    12.035127     8.918031
   18.883745    11.988437    15.905349
   18.659674    11.571002    23.236857
   18.590698    11.229210    30.534401
   19.431119    19.387937     0.838021
   19.260446    18.196509     7.853445
   20.400369    18.460931    16.416941
   18.414675    19.560106    23.191473
   19.204305    19.082531    31.117032
   19.282234    26.740509     0.333201
   19.384885    26.641553     7.415305
   19.553469    27.039291    15.228666
   19.445632    27.133245    23.011536
   17.918308    26.682607    30.656876
   19.108715    34.394661     1.278151
   19.010588    34.263943     7.728375
   19.328034    34.815479    15.964881
   19.628143    34.154986    23.643489
   18.817926    34.713931    30.817874
   26.476739     4.479888     0.071875
   26.616234     3.638769     7.667809
   26.769658     3.639025    15.476712
   26.797693     4.567818    24.375246
   26.736917     4.372410    31.382583
   26.741205    11.537789    38.422189
   27.042402    10.977879     7.947855
   26.787244    10.918874    15.563515
   26.530124    10.503705    23.126473
   25.873821    11.197035    30.958888
   26.832099    20.111688     0.266349
   27.728961    19.768333     7.780920
   26.644359    18.202076    15.460150
   27.170339    19.047694    23.541275
   26.964158    18.931631    30.688144
   26.984250    26.608577    38.454655
   26.958669    26.723575     7.870815
   26.913563    27.074501    15.624113
   26.509554    25.929416    23.136453
   26.566269    27.533196    30.124206
   26.685180    35.481275    38.255684
   27.591441    33.952700     8.271136
   25.822016    33.465340    15.291336
   26.473339    34.723082    22.859230
   27.262078    33.582269    30.868438
   34.540039     3.926661    38.205206
   34.203428     3.995140     7.278063
   34.248902     3.977126    15.338781
   33.977700     3.357582    23.237012
   34.830531     3.932354    31.265001
   35.155514    11.544443     0.128722
   34.358553    11.795653     7.794031
   34.618337    11.343436    15.352418
   33.829788    11.516539    23.220778
   34.461936    11.466448    30.887167
   34.200877    18.410923    38.085690
   35.194338    18.651845     7.222137
   35.282134    19.858743    16.276654
   34.508585    20.010402    22.908950
   34.723490    18.030802    30.844025
   34.880208    27.671525    38.403553
   34.219245    26.739973     7.258019
   35.341752    26.806138    15.087183
   34.593636    27.378789    23.548200
   34.483842    26.582782    30.988571
   34.845615    34.394609    37.730058
   34.341405    34.642615     8.162946
   35.354226    34.828677    15.211154
   35.483785    34.274922    22.328862
   34.268879    35.125290    30.385652
    0.459925     4.090757     3.963420
   38.157113     3.697293    11.350528
    0.014103     3.736717    18.815104
   38.369166     3.654051    26.906217
    0.056549     3.969396    34.835994
   38.411060    11.778671     4.508961
   38.338336    11.129997    11.702267
   37.847684    11.660144    19.090470
   38.347878    11.056620    26.792494
   38.428016    11.573651    34.660271
   37.969013    18.912571     3.137296
    0.354552    19.103229    12.347344
   38.403678    18.765451    19.219509
   38.275260    18.825800    26.701533
    0.105187    19.332695    34.602546
   38.320154    27.159246     3.575381
   38.135324    27.605612    11.721269
    0.157797    27.213507    19.271802
    0.707568    26.869652    27.456376
    1.102326    26.518465    34.430364
   38.260344    34.346017     4.125021
    0.335911    35.161083    11.189807
   38.415739    34.557380    18.833487
    0.432024    35.237293    27.010492
   38.148769    34.883115    33.951810
    7.934216     3.280112     3.581487
    8.606263     3.292773    11.023218
    7.230130     3.521087    19.299730
    7.340859     4.434669    26.563022
    8.025741     4.205660    34.578890
    7.865560    11.638601     4.122402
    7.065239    11.414127    11.190071
    8.493785    11.216719    19.441887
    7.990212    11.561595    26.809254
    7.452463    11.389361    34.560561
    8.394547    19.196782     3.666602
    7.722752    18.745556    11.239347
    7.740352    18.912266    19.793330
    7.423029    18.748284    26.831383
    7.789300    18.639093    35.512119
    7.862806    26.374725     4.645746
    7.737568    27.323197    12.199021
    7.574133    26.666931    18.577631
    7.263567    27.203286    26.649097
    8.439132    28.122772    34.452395
    7.887986    35.405318     3.199554
    7.767120    35.500055    11.845961
    7.717416    35.098328    19.272533
    7.183365    34.754338    27.133162
    7.882781    34.194488    34.786296
   15.981313     3.909150     3.402753
   15.908836     4.180680    11.439316
   15.436557     5.164017    18.893584
   15.535194     3.729531    26.854573
   15.341618     3.363687    34.987795
   15.355512    11.073341     4.019073
   15.320424    11.538464    11.537732
   15.446826    11.150787    18.778457
   15.061566    11.575945    27.381850
   15.532927    12.105777    34.327114
   15.862827    19.473729     4.585036
   15.156685    19.872539    11.452845
   15.268780    19.525804    18.965379
   14.757236    19.016066    27.407188
   15.412997    18.350492    34.922122
   15.506899    27.193157     3.581549
   15.033081    25.874945    11.837843
   16.425940    26.602966    19.297033
   14.855458    26.437103    26.855015
   15.412865    26.699865    35.133499
   15.214831    34.046420     4.447466
   15.951788    34.653118    11.457635
   15.945309    34.861740    19.692450
   14.931522    35.234928    26.993258
   15.663837    34.429525    34.035409
   23.294690     3.636590     3.368212
